Checking balance from 1920000 to 3541010
2570880	1478389656	2441051.676542288608204159
2571840	1478404336	2440320.156448077950644366
2572800	1478418267	2439040.38988841676106861
2573760	1478432123	2438927.807923200100251953
2574720	1478445433	2438883.916717547460798366
2575680	1478458996	2438873.052562459422825562
2576640	1478472157	2438873.052562459422825562
2577600	1478485406	2438873.052562459422825562
2578560	1478499023	2438865.737361517316249965
2579520	1478511932	2434393.823351990608668587
2580480	1478524673	2434393.823351990608668587
2581440	1478537918	2434213.76061781742366631
2582400	1478551405	2434213.76061781742366631
2583360	1478564826	2434030.880594264759276362
2584320	1478578075	2434030.880594264759276362
2585280	1478591979	2434030.880594264759276362
2586240	1478605534	2434030.880594264759276362
2587200	1478618661	2434030.880594264759276362
2588160	1478631626	2434030.880594264759276362
2589120	1478645190	2433424.348096502944088301
2590080	1478659380	2433379.237690693286872115
2591040	1478672458	2433379.237690693286872115
2592000	1478686671	2433379.237690693286872115
2592960	1478700240	2433379.237690693286872115
2593920	1478714542	2433369.671658692070580949
2594880	1478728699	2433363.427959601086469671
2595840	1478742742	2433360.934736070218260498
2596800	1478756886	2433360.934736070218260498
2597760	1478770533	2433353.619535128111684901
2598720	1478783595	2429702.602744922719803972
2599680	1478796282	2429702.602744922719803972
2600640	1478810160	2429700.977794953446529981
2601600	1478824038	2429262.070859067711468709
2602560	1478837286	2429260.60781887929015359
2603520	1478851002	2429187.194312970146913854
2604480	1478864578	2429162.816461008877657706
2605440	1478876944	2423759.354283510393295624
2606400	1478890699	2423725.216679113895942835
2607360	1478904245	2423725.216679113895942835
2608320	1478917397	2423725.216679113895942835
2609280	1478930758	2423725.216679113895942835
2610240	1478944213	2423725.216679113895942835
2611200	1478955441	2423654.015389944058607017
2612160	1478968371	2419996.414918890770808049
2613120	1478980666	2419996.414918890770808049
2614080	1478993743	2419996.414918890770808049
2615040	1479006445	2419996.414918890770808049
2616000	1479019689	2419916.382440469300810109
2616960	1479032031	2419909.067239527194234512
2617920	1479044306	2419909.067239527194234512
2618880	1479056213	2419909.067239527194234512
2619840	1479068340	2419384.810740727867456393
2620800	1479081483	2417409.706486359092044951
2621760	1479092354	2417409.706486359092044951
2622720	1479104724	2417409.706486359092044951
2623680	1479117514	2417409.706486359092044951
2624640	1479129617	2417409.706486359092044951
2625600	1479142410	2417409.706486359092044951
2626560	1479154481	2417385.327360019364864009
2627520	1479165832	2417376.433102523076364145
2628480	1479177838	2417375.69426722792360001
2629440	1479189856	2417375.69426722792360001
2630400	1479202617	2417375.69426722792360001
2631360	1479213982	2417375.69426722792360001
2632320	1479225710	2417375.69426722792360001
2633280	1479236709	2417375.69426722792360001
2634240	1479249152	2417375.69426722792360001
2635200	1479262908	2417375.69426722792360001
2636160	1479277950	2417375.69426722792360001
2637120	1479290854	2417375.69426722792360001
2638080	1479303100	2416630.937410697151654581
