Account	Hardfork Balance	Current Balance
0x014377a27f1d37fc9edaae33b872e0fbb49cc46d	6.67E-11	4.88E-11
0xc82c03b07ca42766d401c4b7139ed81834fab4c3	6.67E-11	4.88E-11
0x891ec055115cbe0f8ba67b47e668693de4788383	6.67E-11	4.88E-11
0x985f3c6ceb58e859e6dc2ff9e76b3620247c0c1c	6.67E-11	4.88E-11
0xcfb40a539bda063cecfab28c2869d0fa490ff3ff	6.67E-11	4.88E-11
0xc839ebe3e702ae4a2fcb1fca209c68bc9a2bc47b	6.67E-11	4.88E-11
0x5a6b8ae15156818f18017a5b307b89d03ae5d973	6.67E-11	4.88E-11
0x32353264b5180fc58e00a3e88b8d0b1bcd9abc50	6.67E-11	4.88E-11
0xf4e5f0ff696baa20078284d30757a43487ec7d59	6.67E-11	4.88E-11
0xad5c082ca9d4dc878acb29e420e9f2451b586f97	6.67E-11	4.88E-11
0x352a5332940d56213cd3a428b2011abf318d1948	6.67E-11	4.88E-11
0x4acdb31d773b2156f9ffaeb63b106bb2a59f6030	6.67E-11	4.88E-11
0x1a8134de8ac314e5b04846b7660edb1616b25c57	6.67E-11	4.88E-11
0x0dac3d50efb165fbb7bef81c13ea383f27900491	6.67E-11	4.88E-11
0x07090bd7c6a63f485e0bbdca56bbf48391a73a2c	6.67E-11	4.88E-11
0x82293993a47bf8c20d52cf191a4887e3c40a3224	6.67E-11	4.88E-11
0xcd1a7b9f16b4ebaa6bfe46c8d530bc32ed88ca06	6.67E-11	4.88E-11
0xe66f67a4c93d1242d1d444948b2b134a70438384	6.67E-11	4.88E-11
0xbb8a37ce18039745ababc16cd4127d0f87a38734	6.67E-11	4.88E-11
0xe688b7fb19f232fea062c7e4fb3e72180692f459	6.67E-11	4.88E-11
0x7a5c57d8c2c25d36acc2b3606a8e7437254bc49a	6.67E-11	4.88E-11
0x3bc83bccaee34870c8bc27a78039fa202bca158d	6.67E-11	4.88E-11
0xbcd7dcac911466e63a268c59a2b01c72c0ef3563	6.67E-11	4.88E-11
0x823d8293d237228abd4aca9c5425f4a662b4c3c1	6.67E-11	4.88E-11
0xd9d27ea3cfc518710ed5b353ed0c6d45d42f2523	6.67E-11	4.88E-11
0xaddff9e337622c2972ae8996b5257fd374dbe575	6.67E-11	4.88E-11
0x0207c7dbdf643c0dba8ddf8146659399aa2aab5e	6.67E-11	4.88E-11
0xb5d4f915a669b6cf8da093a8d14ef83988bb40a4	6.67E-11	4.88E-11
0xfbcc261b7729b8ea8332630d1da47a2ac97d84aa	6.67E-11	4.88E-11
0xd1ac1eaa4493fedaa5f1922b7b2ca60aaf7b8985	6.67E-11	4.88E-11
0x0b73946802a88279b1485b71ae951006440cb080	6.67E-11	4.88E-11
0x55c73fb6e544d6df599a99be1a7c202a8594db0a	6.67E-11	4.88E-11
0xbecf256b1f1e909239c1a4cda12d6a1975b7e5fa	6.67E-11	4.88E-11
0x11621996086e5d430735123124dfaaf6bf8b4114	6.67E-11	4.88E-11
0x516a76c40e1a0d8193f642ed5b99263e1995eda5	6.67E-11	4.88E-11
0xae6e9c88ed1cd8ac1fd27d1a4a5ecc93b1235165	6.67E-11	4.88E-11
0xbf72be08198429a6b0f024b84bc46bc12341c4da	6.67E-11	4.88E-11
0x62a383ebdcd310d33d9df31841e6cd4ba91ed014	6.67E-11	4.88E-11
0xdc88c04fd377f593d063294f5cfa2db4a99a4a65	6.67E-11	4.88E-11
0x88207107b8a0a1cfa54c0c68a3966ace9869a49e	6.67E-11	4.88E-11
0x15ca26d078f0798eebe88120da11ad93f4f4c06f	6.67E-11	4.88E-11
0x16b605fa396734ac0d624c892463d9d4db525d31	6.67E-11	4.88E-11
0x4c295ea880ea32ab6df9064bfe3283edaeed17f6	6.67E-11	4.88E-11
0x717145a600a3b81884d74929c284e3b8007ed1d9	6.67E-11	4.88E-11
0x678684dc19a181a2bf4b23e4c84561424359c63e	6.67E-11	4.88E-11
0x62bc47d792579fc65243a969aa50ef07b2e5cd6c	6.67E-11	4.88E-11
0xcc2725cc8ffb87bc06bdcc300ff1444dad90c201	6.67E-11	4.88E-11
0x3b02e6c5f0ddafe25248e9224713f5e55bbe0d06	6.67E-11	4.88E-11
0x4bc4d5a5f8011b2204007e39be2fddd2e862c7fb	6.67E-11	4.88E-11
0x420212964e9d55d1f89f9bc94cfb18c28591db33	6.67E-11	4.88E-11
0x4fbd1d04310349d4df43ce643fd4ab8b5476c0ba	6.67E-11	4.88E-11
0x420511e6bc9c465eecc929316d4df445f9819789	6.67E-11	4.88E-11
0xf792560d73011650aa8d94437470645c05511808	6.67E-11	4.88E-11
0xaeef3fe1c381c45eb79cd36a2956b08fac1674e2	6.67E-11	4.88E-11
0x5c63b74ef537ef985bba1642faecb520fd29e7ff	6.67E-11	4.88E-11
0xaefe2d746e775c2bbeb99a7d5188ac4502b91430	6.67E-11	4.88E-11
0xa37647bfe73873fc10108f882b4e743cb7692428	6.67E-11	4.88E-11
0x71a182827c59f66aff8ca981b48cf6231c727a8b	6.67E-11	4.88E-11
0xfbf3596d899c37fe1a3ace5cb4976ffb28c93a6a	6.67E-11	4.88E-11
0x5859036e2f5b2f04edcc49a534610bbb5e02006a	6.67E-11	4.88E-11
0x5dcace686c4204b6dbf384427e14f90fd6917f36	6.67E-11	4.88E-11
0xe80db2c4966594d88245e40ad3bb48a4f134eb65	6.67E-11	4.88E-11
0x7c801619c7ae3e34fca9b68d77b9ec28cb1fafe0	6.67E-11	4.88E-11
0xed882257817ffbdae855e099ced700079bbe9baa	6.67E-11	4.88E-11
0x14124f8d32babbf3436d0895cd77998b80ef6dc2	6.67E-11	4.88E-11
0x39aa15f2d9b01a61ff4078cdbc3290015c5dfc44	6.67E-11	4.88E-11
0xcc8e2021a3013d4c02680171c140b4793b60e1d2	6.67E-11	4.88E-11
0x582b57f0f4a6fa4c838b25e0b643630094bb6286	6.67E-11	4.88E-11
0x78a1bf7cbac4206842a8013f7e87055e06963271	6.67E-11	4.88E-11
0x654159d49c006180b22b67dfb9243dfd513f4b36	6.67E-11	4.88E-11
0x1bd35de8dfd0ae97b734e5b82186e0b5c78e1dfe	6.67E-11	4.88E-11
0x4239063cbc99b7921d272907a2dafa6c1ca911a9	6.67E-11	4.88E-11
0xbe24b7a69fd5b5bfdbf4391109c30fb52dce4028	6.67E-11	4.88E-11
0xe88ca6cfa585d688df2e9f4a73bfb307d9b0a078	6.67E-11	4.88E-11
0x12faa19c6d3deece7c1eee2b9661c615e7530372	6.67E-11	4.88E-11
0x39c9b845eb1f566cfa7ce22122f17451fbab0335	6.67E-11	4.88E-11
0xb724154aa3d1e6b7463c9d2faff7937186a02c0f	6.67E-11	4.88E-11
0xb34e8ae57222b89452e98b538472bbef5a24b033	6.67E-11	4.88E-11
0xa135b80d82d44fb066d5dbc35b341fe117276760	6.67E-11	4.88E-11
0x9a9551a2ecb2e8eda7522e27f0a581ce01519faf	6.67E-11	4.88E-11
0x44235e6f092cab3ad932a2294411e4dbbc4e4fa7	6.67E-11	4.88E-11
0x39e93fbaded9150e240857e97cd7466e4411633d	6.67E-11	4.88E-11
0x2d32695e7a5540286a9b522d3b49cfffa3322b8e	6.67E-11	4.88E-11
0xcb012a21e81815a3e4111f7fb1407799bf3e6a46	6.67E-11	4.88E-11
0x6bfb1a3bf92ef80d77e952a93d03c0a103030daf	6.67E-11	4.88E-11
0x3df05d8c6bd8cb75f257dd7e35e7c6adca89a90a	6.67E-11	4.88E-11
0xfeb95404013693c33f0bb589dc1ef9ef42dd7f53	6.67E-11	4.88E-11
0x70730a465cb66ee99928509c90f769eefad43dee	6.67E-11	4.88E-11
0xa17eb60af5007e4b730e2458431c8e0559f3aefa	6.67E-11	4.88E-11
0x2024fa5328382ccabb9d525a532a89ca85ce347a	6.67E-11	4.88E-11
0x3bdf9080bf5f9a9c48cd490721a8be2dc9c14100	6.67E-11	4.88E-11
0x62eff0d7c8a7110cda6b62e3bb9fc6d1b9b0119c	6.67E-11	4.88E-11
0x3c96db00e2ec7303e11f78d8b043c5fd9fb86ff9	6.67E-11	4.88E-11
0x0d0dec3cf62d27db023e9743cf35eac2bcf59c0b	6.67E-11	4.88E-11
0x8aabbb152dd16edc03b5ec644e8df469efb3cc64	6.67E-11	4.88E-11
0x9b35a7c9d17e2a8dd808e072f60d9068e3bab0d8	6.67E-11	4.88E-11
0x68110a0e2cd09014faa8cc58cc6da2385ad48a5e	6.67E-11	4.88E-11
0xd6c877a14ab02d4e95a40cc84b1e1d7d28491064	6.67E-11	4.88E-11
0xb22c0e6e36a5b14571c7c32cc7042d790ee04aa0	6.67E-11	4.88E-11
0xdb4dbaa99712e3f0617d82c4dee40160379020c6	6.67E-11	4.88E-11
0xaff3f6b08e8edb9e43d59d770172092139d849bc	6.67E-11	4.88E-11
0xea0ce6e0485c9547457606ede5a7be75aa73cfee	6.67E-11	4.88E-11
0x880a3af8a777f72191078177f24d0597e2fdb5f4	6.67E-11	4.88E-11
0x5aae78d3081b7c8bf294d069e6213c3bb3882e24	6.67E-11	4.88E-11
0x87e37006bcf7d83380094bb204eb7ff398695fe3	6.67E-11	4.88E-11
0x185b6609ad3dc70be1582d41220a51acf38fb638	6.67E-11	4.88E-11
0xceaa2dd96e605cd2b062fccd0202ee6bf9ffaf6f	6.67E-11	4.88E-11
0xbc46936257899b9723441d1016b98b1269001788	6.67E-11	4.88E-11
0xc279bb73b4f426c3b0774b7d108b6e7295539629	6.67E-11	4.88E-11
0xba22d997b1def67e2909646b887f9698e4172c03	6.67E-11	4.88E-11
0x543c2f5a727224f03e1ee66212b5dd1230597186	6.67E-11	4.88E-11
0xefba01716d235cc04546b1878b5e5c16b3c3d3e2	6.67E-11	4.88E-11
0x51191420b20d035565dc453a143ddb4da64ae47b	6.67E-11	4.88E-11
0x69a61038e888ac257fbd7cb17d21c54271f531dd	6.67E-11	4.88E-11
0x951fc68c0609023d0890660cbfb533fb493d5cc3	6.67E-11	4.88E-11
0xfb72484edd57a8508f9066b8d346160e81510c1e	6.67E-11	4.88E-11
0x4a57a95cea95ed0dcef767921b1d76a4935984b6	6.67E-11	4.88E-11
0xfa6eff56ee61248ecbd576a70c10c883c458fd24	6.67E-11	4.88E-11
0x75ab301a6dd0b097129cf172a1c06347e6d2affa	6.67E-11	4.88E-11
0x048ddd208b3987e4718d4500dea5afbb1f713cd6	6.67E-11	4.88E-11
0xdfc0784fc57e5431c14e5ac707514ff0bda9f86b	6.66E-11	4.87E-11
0xafa620e4b8e03413ad3f492bc090b908d5837146	6.63E-11	4.85E-11
0x19e4a5bef5b334e74e1ca4fd21095959ca7df3d4	6.59E-11	4.82E-11
0xb383abecdaeb151b98bc11bb7b9814a8c19b4d52	6.57E-11	4.81E-11
0x67bd8ceacb6d1bf1b23f382822f7941323924d8e	6.55E-11	4.79E-11
0x0c71190413569c40c6887bc71cd434335eba31e7	6.53E-11	4.78E-11
0xd0b30453e4489e1b7b0a285d4a86ca209adddd4e	6.52E-11	4.77E-11
0xd778cd6c958ed896a0a0afd385c7e6f29718fc31	6.52E-11	4.77E-11
0xaf5da08de7ef4a41e3564be5a069a913122bc500	6.52E-11	4.77E-11
0x3a14d6d38ab455d2912f111d7e6ec3166a60dbb0	6.52E-11	4.77E-11
0x3890188c48abbbcb6553ca697e268b12b87d8589	6.52E-11	4.77E-11
0x63a2c775856156534eb783ae3856ee4bdefa8030	6.52E-11	4.77E-11
0x2d16da9a5ff6182f3ace58b09e31f11e09a68260	6.52E-11	4.77E-11
0xe587cdb8c60a1c4eb59919440cc227ce98294d2f	6.52E-11	4.77E-11
0x078a5166a597868270fafd9170d68e51e06785df	6.52E-11	4.77E-11
0x54aab21ab378cbf4db2126d8c58ea97a8a473372	6.52E-11	4.77E-11
0xd63e6eb2b5a8458fd134d8afdb6516118136886d	6.52E-11	4.77E-11
0x735edb3a020b17446d2d703adeeedd68cd17eb18	6.52E-11	4.77E-11
0x73352f41e95d65b749fab1469ab44e0773ec8814	6.52E-11	4.77E-11
0x8206c6554caad6fa787a03e7718762275e5ccc86	6.51E-11	4.76E-11
0xe39cb2c9f984ac2f0a4c054a43bab4743038559a	6.49E-11	4.75E-11
0x135b35d1186f4312a03d8ae4d0178c9139445cdd	6.46E-11	4.73E-11
0xb97d05ca3eb4f05cd69ad2eece7683682216f2b7	6.45E-11	4.72E-11
0x4f695193a1a4ce7ef296a01b00d173887e192263	6.45E-11	4.72E-11
0xd439773701b39cecb2f3cdcbaded2bb68d6bc89c	6.45E-11	4.72E-11
0xfdd2b239e61e1c6baeb9bd033d21b13313e4e61a	6.42E-11	4.69E-11
0x7486c1b7cc31bb6a8457ac6dee89b4637cd9c436	6.41E-11	4.69E-11
0xd31a166ba55350ea721855a8dfcdf1125330160d	6.41E-11	4.69E-11
0x2baeb13658f2763a8c7881ab7af78043c775fd31	6.41E-11	4.69E-11
0x4a59ec5d8a521d6a1742ec3cdc11b53575a0c9f8	6.39E-11	4.68E-11
0xb1de74314f91482f606fcdd854d117e9b44df504	6.38E-11	4.67E-11
0x58060d95b5de76c3ce15f84ab78468ad5d1c64bc	6.38E-11	4.67E-11
0x84f5566b446bc2636431e8e955d3b179b27bc827	6.36E-11	4.66E-11
0x0133db68f3da85a76032405ae9a1740638bd4eea	6.36E-11	4.66E-11
0xd573ecfc84225760268347f2860d86e3b6d9b0b3	6.36E-11	4.66E-11
0xf6347d05304f93768575e362e957dc9813d53e78	6.36E-11	4.66E-11
0x060e1e0cd0e9d8fa1487bb6d87657005778d87f8	6.36E-11	4.66E-11
0x55152eaee6d092156a46a8a74eaeb7cd601a6c38	6.36E-11	4.66E-11
0x9fdf0f83a9db0e5522b64409c0cbf443d602124c	6.36E-11	4.66E-11
0x8c6fcef0064dde1757f3969e9d05ad93661cb9b5	6.36E-11	4.66E-11
0x310f41feb0d4b02e1d86f0c0cd66eb754d983d51	6.36E-11	4.66E-11
0x1048a7b5aeb8b2907d105010daf69382bc4856a5	6.36E-11	4.66E-11
0xdbb5205591356378b6f5fbf2909239a877369dca	6.36E-11	4.66E-11
0x6d82f0b34479f9959698565e6e0289c38c59c81b	6.36E-11	4.66E-11
0xb709e92e770afe3585da5e8cae7d1f426f9780d7	6.36E-11	4.66E-11
0x7fac4c234bee7374e5ad8d0048e0e155295ef863	6.36E-11	4.66E-11
0x4553cc2308f5ac6982d6a07db29ddaefb9aa1d27	6.36E-11	4.65E-11
0xf3084b00de092e9b59454dbeb010ebc22b957a1a	6.35E-11	4.65E-11
0x00bd350e109da12205d5cc31332395dba1e985be	6.32E-11	4.62E-11
0x0fa2a007c5173942a44e0dd3334e6dc9d6c94ade	6.32E-11	4.62E-11
0x76ecaafb75c5c3355e941048b46342f74c587a9a	6.31E-11	4.62E-11
0x293c5bcc9faca61164656174f119174b2f7a4ccc	6.30E-11	4.61E-11
0x7bfc405537a91d5bdafb48decb8075cd1d9ecf28	6.30E-11	4.61E-11
0x644bd73e9238c73d65de56bb1d6121f3ff562a70	6.30E-11	4.61E-11
0xf491de2ec17c80d52b89054afc23526bd376c598	6.30E-11	4.61E-11
0xd3659decfb3e58549addbb821fe868bc1f80df82	6.30E-11	4.61E-11
0x0d39ff8690685dbe3ddad6b6a91ac2bf3a9623fd	6.30E-11	4.61E-11
0xdc6a09669545cb2731f5696961ef9fddb2a447f2	6.30E-11	4.61E-11
0x9daad7b9391bca0164bb18d95f7218e634c42196	6.28E-11	4.59E-11
0x2e936a6b429de865e5d87af11f21653cd851992b	6.24E-11	4.56E-11
0x9377e731929c7d6830360ed12a68061a85e01282	6.23E-11	4.56E-11
0x2e226821264c348f3e937fe24650e5937754927b	6.21E-11	4.54E-11
0xfe7aaf389bef9001887edf901ef089829ee08ef3	6.21E-11	4.54E-11
0xa7f7f9dcb870ea08e1ebbe8ea97c5cda689951d4	6.21E-11	4.54E-11
0x6c7d30bfd79f17e8bee51b669858e9ca08cf9694	6.21E-11	4.54E-11
0x9697144ceb356308e8ce26ec19f99972b703312d	6.20E-11	4.54E-11
0x618ca993282561f5da32435eef75acb9e42a1cb7	6.19E-11	4.53E-11
0xab5e078f179a5c0f94790381ec1714423eca029e	6.19E-11	4.53E-11
0xa6b83fa6db2fbcaad16c2623f844f2b38c4a3fa1	6.19E-11	4.53E-11
0x6a8ee77b65d57cf1bcf75d552e7824ba7d3ee781	6.19E-11	4.53E-11
0x0e99a92894213b2b48873ce12cbfe13a992322bc	6.19E-11	4.53E-11
0x88ba1f2ab9bc53b03a7a6892ea3e06cf8f373ac8	6.19E-11	4.53E-11
0x202411a73ddb802709a526d41be7ff0b3f178219	6.19E-11	4.53E-11
0x593e7a02d3a930931f711e9bce0f7358ffc16dd8	6.19E-11	4.53E-11
0xf4376a60450e934793fc3d2a330e61d13d1c07f8	6.19E-11	4.53E-11
0x6d1ade514075c18f06515c3bb1e5bdf6a996c2a0	6.19E-11	4.53E-11
0xa2429a575a8568c2818b1181108c1dbdfa49724f	6.19E-11	4.53E-11
0x9e35de63d110c4d1ff9107f2ec56409d9fb39dd5	6.19E-11	4.53E-11
0xb94534558e5df83cf144c496fc22f8dcd624350b	6.19E-11	4.53E-11
0x3b3f85f54cb4a9e7fac4c97c4a1241b931884262	6.19E-11	4.53E-11
0xaf60a5113c0932d9856b888006ecd541565b99ef	6.19E-11	4.53E-11
0x762989892266ece98bda3281dd6e3b73e777ec62	6.19E-11	4.53E-11
0xd1db6c8772e4bf46f75c9f9041693b6e585cc8fb	6.19E-11	4.53E-11
0xa2508d7c1277dd10f66d999c86e59a5f2e019584	6.19E-11	4.53E-11
0x47438bbed47538a702b11ea486facb2bf9ef4ca0	6.17E-11	4.51E-11
0xa5ed7d7b85805ffcdac1a27e7a2459744e7dda26	6.16E-11	4.51E-11
0x56b6165fad70ca207cabf966f7c226ad37efb54a	6.15E-11	4.50E-11
0xaa999a6fa5a3e55339712b253eecf62f74292d37	6.15E-11	4.50E-11
0xe52cf2763c49cce7b714309706e845c6e8e45e2f	6.15E-11	4.50E-11
0xf0ccbd3aee41ebd6fe96b93b2198c8a01c40e424	6.15E-11	4.50E-11
0x0e3f26e9b47ee16953e90221c2b3178d1518fef8	6.15E-11	4.50E-11
0x0877f80e1fcbf765456355342488a96071aaed49	6.15E-11	4.50E-11
0x1e120c4b82e1d75ab196f4031477cd28f3784380	6.15E-11	4.50E-11
0xe237a561e847110c9a43cf78d7e5195741e22c9e	6.15E-11	4.50E-11
0xff9ef5567aabf54ca7f5d7661a583a82a3a9b20b	6.15E-11	4.50E-11
0x084f1a51cccaa2cfadeff40b5e2c0d8ac0bdedf6	6.15E-11	4.50E-11
0xf33df11e745479b0b2766506905c5a521e3847cd	6.15E-11	4.50E-11
0xcff3dbd1bba45e8af02c27e65fcd307a25a9fe7f	6.13E-11	4.48E-11
0xf91150968c811d41e891e55c19b7ef4685c9db92	6.12E-11	4.48E-11
0x6e812d4134d1ed801402a5a9a1c3f6d3c6ca0c7f	6.10E-11	4.47E-11
0x7e4f6285e6997095fadc7288a1c7c4c1d7de049c	6.09E-11	4.46E-11
0xee66e73f626781b9085f69288a986f24d151a8dd	6.09E-11	4.46E-11
0x69c43f2342d0d9e742eb85fa2a8e60cd00d2094d	6.09E-11	4.45E-11
0x332bd18c479ac7ab34839cdf4f5481e9189b6ce3	6.09E-11	4.45E-11
0x7670e87a944f5871219a1081cdaa26057b5d4e67	6.09E-11	4.45E-11
0x47cf26fe43a01b4c61f6cb2a25ff675da17b1930	6.09E-11	4.45E-11
0x37140cc3dc5120ed62e4969ee24c66561a9e78a8	6.09E-11	4.45E-11
0x12998741c5e5e4713a24e0ff0c56811480cadd8f	6.08E-11	4.45E-11
0xf0728222d9c131c6df33391bb8d174287b2289c7	6.05E-11	4.42E-11
0x84733800be9251347b8fac416d1bc2bd45609657	6.02E-11	4.41E-11
0x62d5de167610e9473c272a851df9be38e38a2ceb	6.01E-11	4.40E-11
0xb69b38a238bc28300f5a79d54de0d238b097ba5e	6.01E-11	4.39E-11
0x7bcf7315cfc31b85737431045a7683fe57dd0293	6.00E-11	4.39E-11
0x2bfd6ef3581c22a9532b291c9c44e076320f476a	5.98E-11	4.37E-11
0xe5620c260eaa63b8e321bbf2d90a2a81efa0fe10	5.98E-11	4.37E-11
0xa32bd916bf458467766f4a16d4801fad8cf83ab9	5.97E-11	4.37E-11
0xac26a0e383c3748838c68585283f067c03aea1a5	5.95E-11	4.35E-11
0x2f10b2de375ecbe028923ed356166de9b5681818	5.95E-11	4.35E-11
0xec9db65f705f9ea6719385288f720fa156ee7c32	5.94E-11	4.35E-11
0x1c0bf913961c8ac2d22e3bd67580018d1b7bc0d7	5.94E-11	4.35E-11
0x6cf1c6f0a3ed57c461d66f55b9f3b6e8ad514072	5.94E-11	4.35E-11
0xd2cdf65f96244cda423ef392c29bfebcc3a330bd	5.93E-11	4.34E-11
0xaea45a588ad65caf11fd6569f57e05db65393d0b	5.93E-11	4.33E-11
0xdb334d50f19e2f64b3414d5b5625168d71dc0e57	5.93E-11	4.33E-11
0x7d07db972c78dd8420855f392edb9cb3e08da8b6	5.93E-11	4.33E-11
0x357f6b32b74a691190506c2a63ca9a13c3c7eddd	5.90E-11	4.31E-11
0x50fbc22cc920c84e2555b0b36a784fa9bd50a0cf	5.86E-11	4.29E-11
0x6bf064169ac049308c18b65f4177283a5d8877dd	5.86E-11	4.29E-11
0x93c28d2f920fae2901dc039223061daea5ba0412	5.86E-11	4.29E-11
0xb287548ba63d7f4c2b048ec8633944c813f6e77e	5.86E-11	4.29E-11
0xb6e8c901457003588ccb510aaa44fce5bd3684a8	5.85E-11	4.28E-11
0xa453e1c7d5854d8be072c60c4f1c1479cd95ec2f	5.85E-11	4.28E-11
0x7be2377d02247124b0294ad39aae979c9fa0eb9a	5.85E-11	4.28E-11
0xef0ee617d63b14da062277505701044b8668aaec	5.84E-11	4.28E-11
0xe192cf9ead2f74539a79eaed18d2103cfc3f6615	5.82E-11	4.26E-11
0xfb7282e36cc52745e5a02b2df67e3b26e76776f1	5.80E-11	4.25E-11
0x3b9a5e6cd8e6896975749eb26e6eb3969f6c040a	5.80E-11	4.24E-11
0xc04d5b1623f009ad7b3639046075b66b82720d11	5.80E-11	4.24E-11
0xa1e6ab1fec27dbba749480053d1bfb2fa2802e3f	5.77E-11	4.22E-11
0x234d45df8a9caa3150c29fdeb521f9335467bb1a	5.76E-11	4.21E-11
0x31af926643f46807cf700e978e06251e4f7948cd	5.73E-11	4.19E-11
0xee0e92bbee446a5bcd154188b20506595c075a59	5.71E-11	4.18E-11
0xa3eab5af1167f7f31ca539f8ccd1177395716d66	5.71E-11	4.18E-11
0xdc4de2fa1a4fd3febfa1874d80c07889346ed801	5.71E-11	4.18E-11
0xbc7d6478bf1e14b007dd4cde21511e4bdd2d6996	5.71E-11	4.18E-11
0x5374b36a5c2ea682c53b1971160aac734b5a8d56	5.71E-11	4.18E-11
0x7625af2f22572543702efd8226ee902dec68b956	5.71E-11	4.18E-11
0x3517f6e66f9ef0b2965bcc3c0ece57d10de3c390	5.71E-11	4.18E-11
0xa4884b6fb4e07a93f9e4d61ed428790d1bec72eb	5.71E-11	4.18E-11
0x8033c3ca162c6014e80bca2bf2863ed78bf928ce	5.71E-11	4.18E-11
0xb9201a0f702a4c117bbb782746f6f55a42c18d70	5.71E-11	4.18E-11
0xfa39a38b8e03c4effb5ca44659385808cbf7d85f	5.71E-11	4.18E-11
0xee51af8d3a10b0b61f4f3fd75ca38f5b57b1cc1e	5.71E-11	4.18E-11
0x08f01e6ae6b6111d8e3b90b6d7830a17210ba926	5.71E-11	4.18E-11
0xb9e2927d703748576f42ad275da38504a4556f5a	5.71E-11	4.18E-11
0x79942953539f7d3e1fdc910b3c9590051e6015bd	5.71E-11	4.18E-11
0xef11a0e36a9532108d9686b3064c77d84b069a6c	5.71E-11	4.18E-11
0xc88607b9387d023efba5ee3e69ed9302e6ca9d8b	5.71E-11	4.18E-11
0x89051f76422cd42943922aa650e4bfde80ded44b	5.71E-11	4.18E-11
0x448f5c6929caaf54dd90112a2bfc468de55bdefb	5.71E-11	4.18E-11
0xdcbaf2d1c62e9f976ddce432e8e5bda77d468b89	5.71E-11	4.18E-11
0xf457b74277fe23155884e1ee3ea763f57c5721b3	5.71E-11	4.18E-11
0xfef3a3c4af3882136666b8c6019a1f58c13ca15c	5.71E-11	4.18E-11
0x94e689c4d1a4642302bb2844e6ea44b7d6d4633d	5.71E-11	4.18E-11
0xbf7f56cbdb5b6d3f77c45d9b307ee5c938fd5aa3	5.71E-11	4.18E-11
0x1527219cb196d5e4976b0ebd13cd2a544e4fadab	5.71E-11	4.18E-11
0x8ecf430fd7c6b0f58f222bfe6d072d17baa40f47	5.71E-11	4.18E-11
0xbf5d229994e76dd78d6fb942ee5dc4a011a256f1	5.70E-11	4.17E-11
0xe3ce7d7ec98d95f4a2cf980d302d5c90366ccbf2	5.69E-11	4.16E-11
0x9e4b4b33ee0ccaab502537ffd2cebe051083cdeb	5.65E-11	4.13E-11
0xa1924672fa042aa8482efe6fbd1b0b92bf42dc10	5.65E-11	4.13E-11
0x0f0131f1337489122ad75a9237f65e8beffc87a2	5.65E-11	4.13E-11
0xabcb67cc0d5ca2b2f1e4c5b8467b4fde48834cc5	5.65E-11	4.13E-11
0x0c3ed33fb76830635caf2859bea818f2c46b8305	5.65E-11	4.13E-11
0xd512686b37ebe1b9c8b0b019b75992ffd3811dfc	5.65E-11	4.13E-11
0x5a68e03503f4483ffb2b988a48ece669715d4cdd	5.65E-11	4.13E-11
0xbc44e97230ddbb40317055823367630fbf18f455	5.65E-11	4.13E-11
0x9aa26a6942351f72f4cf9e597a16bd4498b2822b	5.65E-11	4.13E-11
0x56d7944477de806ac93da679fc1d7e47cb6e2dda	5.64E-11	4.13E-11
0x8f6e583afebc63500afaa14f671552176dfdde54	5.63E-11	4.12E-11
0x4e9ec204297c048ee82cdbaee25a91f45fac84d2	5.60E-11	4.10E-11
0x2efd0da0f23e5d9ffb3b496c4a20e17d91f23e64	5.58E-11	4.08E-11
0x5ed24ebaa2a7e392b804e039e5008d12c3e3fa9a	5.56E-11	4.06E-11
0xffdb0467242a36675bc5659ab66a4787072ac8fd	5.56E-11	4.06E-11
0xca12cf82cd9627906527f0350d76b3be879fb302	5.56E-11	4.06E-11
0xf669524d7223e4c97ce4a441fc4d63450c269652	5.56E-11	4.06E-11
0x6a6a85c45c22095892d6f81bb75e8bb263d7bb2b	5.56E-11	4.06E-11
0xb5874672e50db5c836c52a5074e278c342a6254b	5.56E-11	4.06E-11
0x1d40a04945f0464961fd0f6e8cb4698879f9b606	5.53E-11	4.05E-11
0x51a7cf9dc711631e129c396a387f5e74f841f677	5.53E-11	4.04E-11
0x7a58d07c172ef94b3e29afba52774e92ba5598fc	5.52E-11	4.04E-11
0xf4d9951131568763826bad561c51daa926b4061f	5.52E-11	4.04E-11
0x4aa71a88e5f75c942e30cbc851f4bd4aac445b91	5.52E-11	4.04E-11
0xfcfe5f7070a79b8c6723cebd22222f60185c5da2	5.52E-11	4.04E-11
0xacfb03fb6bf49db53b194431c2a3e8a56c30b12a	5.52E-11	4.04E-11
0xd63682faa2894efdf0cb3e074ec3a158113badb6	5.52E-11	4.04E-11
0x2e7314ba50a3921a03dc108488ba23547db46360	5.50E-11	4.02E-11
0x3ef36f2f8f47406bc4221e06e207494282855bcd	5.50E-11	4.02E-11
0x3a941a2ee0d78a16199296f6b9ee4d0867cbc7b5	5.48E-11	4.01E-11
0x923768f6ab56e51d38e0672b3d7dff90ac472d7b	5.46E-11	4.00E-11
0xb9241e7d9c1d25796c5effc9bd8b162e4d0cad4e	5.45E-11	3.99E-11
0x0a34f2652ad8107c2b2613da6871e061842c1a34	5.45E-11	3.99E-11
